ID_pago;ID_venta;Fecha_pago;Pago
21307;1285;29/10/2017;85.293
21308;1286;20/10/2017;359.035
21309;1287;05/10/2017;201.541
21310;1288;30/09/2017;301.706
21311;1289;25/10/2017;232.225
21312;1290;21/10/2017;195.015
21313;1291;02/10/2017;159.165
21314;1292;07/10/2017;195.840
21315;1293;05/10/2017;225.831
21316;1294;10/10/2017;60.039
21317;1295;27/10/2017;112.403
21318;1296;07/10/2017;89.534
21319;1297;07/10/2017;218.931
21320;1298;01/11/2017;147.436
21321;1299;09/10/2017;212.823
21322;1300;20/10/2017;38.712
21323;1301;08/10/2017;316.416
21324;1302;20/10/2017;296.424
21325;1303;28/10/2017;82.127
21326;1304;05/11/2017;78.412
21327;1305;22/10/2017;97.267
21328;1306;21/10/2017;278.726
21329;1307;18/10/2017;323.664
21330;1308;12/10/2017;125.588
21331;1309;31/10/2017;71.775
21332;1310;10/10/2017;189.703
21333;1311;05/11/2017;132.460
21334;1312;14/10/2017;190.485
21335;1313;04/11/2017;115.149
21336;1314;24/10/2017;150.733
21337;1315;23/10/2017;129.427
21338;1316;09/11/2017;224.477
21339;1317;24/10/2017;46.999
21340;1318;24/10/2017;192.981
21341;1319;10/11/2017;215.948
21342;1320;22/10/2017;105.185
21343;1321;30/10/2017;309.820
21344;1322;07/11/2017;299.604
21345;1323;28/10/2017;53.970
21346;1324;20/10/2017;56.802
21347;1325;26/10/2017;70.390
21348;1326;18/10/2017;81.434
21349;1327;22/10/2017;35.190
21350;1328;09/11/2017;288.253
21351;1329;16/10/2017;170.920
21352;1330;08/11/2017;261.849
21353;1331;17/10/2017;179.454
21354;1332;31/10/2017;202.390
21355;1333;06/11/2017;35.994
21356;1334;30/10/2017;88.203
21357;1335;12/11/2017;119.366
21358;1336;19/10/2017;322.890
21359;1337;01/11/2017;61.746
21360;1338;09/11/2017;20.490
21361;1339;04/11/2017;89.599
21362;1340;26/10/2017;129.193
21363;1341;10/11/2017;125.961
21364;1342;08/11/2017;212.333
21365;1343;11/11/2017;286.518
21366;1344;15/11/2017;187.530
21367;1345;13/11/2017;46.269
21368;1346;31/10/2017;41.706
21369;1347;28/10/2017;118.751
21370;1348;23/10/2017;231.250
21371;1349;27/10/2017;111.588
21372;1350;05/11/2017;53.214
21373;1351;17/11/2017;63.130
21374;1352;03/11/2017;133.079
21375;1353;27/10/2017;212.812
21376;1354;20/11/2017;302.258
21377;1355;03/11/2017;110.777
21378;1356;25/10/2017;177.663
21379;1357;01/11/2017;228.427
21380;1358;30/10/2017;309.311
21381;1359;30/10/2017;132.416
21382;1360;12/11/2017;150.185
21383;1361;02/11/2017;147.451
21384;1362;21/11/2017;180.148
21385;1363;30/10/2017;91.197
21386;1364;02/11/2017;97.938
21387;1365;23/11/2017;43.769
21388;1366;09/11/2017;106.340
21389;1367;20/11/2017;70.935
21390;1368;10/11/2017;22.888
21391;1369;07/11/2017;122.048
21392;1370;25/11/2017;158.850
21393;1371;13/11/2017;50.781
21394;1372;06/11/2017;329.221
21395;1373;27/11/2017;276.416
21396;1374;14/11/2017;160.901
21397;1375;16/11/2017;170.493
21398;1376;17/11/2017;76.141
21399;1377;22/11/2017;104.000
21400;1378;04/11/2017;192.928
21401;1379;23/11/2017;126.690
21402;1380;26/11/2017;119.808
21403;1381;03/11/2017;112.776
21404;1382;15/11/2017;169.012
21405;1383;27/11/2017;101.849
21406;1384;22/11/2017;79.322
21407;1385;19/11/2017;258.258
21408;1386;18/11/2017;155.575
21409;1387;22/11/2017;105.397
21410;1388;22/11/2017;286.065
21411;1389;06/11/2017;236.596
21412;1390;11/11/2017;115.592
21413;1391;07/11/2017;100.580
21414;1392;17/11/2017;130.865
21415;1393;12/11/2017;38.219
21416;1394;23/11/2017;251.491
21417;1395;09/11/2017;240.408
21418;1396;11/11/2017;147.131
21419;1397;23/11/2017;202.902
21420;1398;12/11/2017;112.376
21421;1399;25/11/2017;100.596
21422;1400;30/11/2017;208.762
21423;1401;28/11/2017;293.650
21424;1402;06/12/2017;141.631
21425;1403;28/11/2017;302.196
21426;1404;17/11/2017;181.678
21427;1405;29/11/2017;61.645
21428;1406;29/11/2017;191.402
21429;1407;16/11/2017;233.000
21430;1408;24/11/2017;173.044
21431;1409;08/12/2017;216.712
21432;1410;28/11/2017;82.750
21433;1411;28/11/2017;124.935
21434;1412;26/11/2017;265.008
21435;1413;24/11/2017;92.856
21436;1414;17/11/2017;150.845
21437;1415;05/12/2017;112.121
21438;1416;27/11/2017;104.299
21439;1417;16/11/2017;142.233
21440;1418;20/11/2017;65.065
21441;1419;30/11/2017;162.534
21442;1420;16/11/2017;130.108
21443;1421;05/12/2017;198.107
21444;1422;08/12/2017;141.528
21445;1423;25/11/2017;155.050
21446;1424;30/11/2017;197.973
21447;1425;05/12/2017;64.519
21448;1426;07/12/2017;58.426
21449;1427;28/11/2017;278.554
21450;1428;13/12/2017;192.391
21451;1429;25/11/2017;130.850
21452;1430;07/12/2017;52.053
21453;1431;02/12/2017;224.016
21454;1432;07/12/2017;33.054
21455;1433;14/12/2017;201.371
21456;1434;05/12/2017;71.623
21457;1435;06/12/2017;68.500
21458;1436;19/12/2017;178.543
21459;1437;21/11/2017;179.404
21460;1438;25/11/2017;125.172
21461;1439;06/12/2017;163.333
21462;1440;08/12/2017;188.094
21463;1441;11/12/2017;264.531
21464;1442;10/12/2017;187.040
21465;1443;02/12/2017;84.032
21466;1444;24/11/2017;119.799
21467;1445;28/11/2017;73.226
21468;1446;26/11/2017;58.873
21469;1447;23/12/2017;70.884
21470;1448;04/12/2017;197.376
21471;1449;27/11/2017;88.336
21472;1450;01/12/2017;62.462
21473;1451;11/12/2017;222.429
21474;1452;30/11/2017;56.875
21475;1453;05/12/2017;210.979
21476;1454;17/12/2017;200.671
21477;1455;21/12/2017;130.971
21478;1456;09/12/2017;273.844
21479;1457;17/12/2017;62.100
21480;1458;11/12/2017;211.385
21481;1459;30/11/2017;57.066
21482;1460;17/12/2017;129.931
21483;1461;18/12/2017;70.385
21484;1462;06/12/2017;58.930
21485;1463;06/12/2017;198.948
21486;1464;19/12/2017;174.144
21487;1465;07/12/2017;65.681
21488;1466;12/12/2017;100.303
21489;1467;05/12/2017;291.637
21490;1468;02/01/2018;162.210
21491;1469;01/01/2018;52.407
21492;1470;24/12/2017;336.369
21493;1471;07/12/2017;60.626
21494;1472;25/12/2017;156.369
21495;1473;25/12/2017;244.417
21496;1474;04/01/2018;318.664
21497;1475;25/12/2017;27.023
21498;1476;17/12/2017;271.529
21499;1477;13/12/2017;45.533
21500;1478;15/12/2017;188.037
21501;1479;15/12/2017;52.153
21502;1480;19/12/2017;131.703
21503;1481;12/12/2017;168.116
21504;1482;31/12/2017;108.545
21505;1483;21/12/2017;46.048
21506;1484;24/12/2017;334.698
21507;1485;31/12/2017;185.503
21508;1486;16/12/2017;140.238
21509;1487;27/12/2017;67.239
21510;1488;23/12/2017;88.059
21511;1489;06/01/2018;165.474
21512;1490;07/01/2018;86.464
21513;1491;29/12/2017;155.129
21514;1492;29/12/2017;175.663
21515;1493;07/01/2018;125.218
21516;1494;16/12/2017;183.915
21517;1495;09/01/2018;198.751
21518;1496;17/12/2017;315.113
21519;1497;01/01/2018;110.009
21520;1498;28/12/2017;32.078
21521;1499;14/12/2017;135.537
21522;1500;28/12/2017;74.468
21523;1501;10/01/2018;39.630
21524;1502;01/01/2018;146.895
21525;1503;17/12/2017;122.126
21526;1504;30/12/2017;97.303
21527;1505;02/01/2018;27.518
21528;1506;18/12/2017;314.080
21529;1507;02/01/2018;89.532
21530;1508;01/01/2018;324.347
21531;1509;27/12/2017;272.578
21532;1510;17/12/2017;95.416
21533;1511;13/01/2018;198.382
21534;1512;24/12/2017;302.401
21535;1513;03/01/2018;123.380
21536;1514;13/01/2018;97.625
21537;1515;06/01/2018;211.125
21538;1516;16/01/2018;100.714
21539;1517;14/01/2018;152.187
21540;1518;01/01/2018;182.124
21541;1519;30/12/2017;82.482
21542;1520;14/01/2018;124.993
21543;1521;31/12/2017;49.892
21544;1522;29/12/2017;38.265
21545;1523;30/12/2017;181.779
21546;1524;15/01/2018;110.047
21547;1525;29/12/2017;285.421
21548;1526;06/01/2018;73.363
21549;1527;19/01/2018;50.075
21550;1528;20/01/2018;141.576
21551;1529;21/01/2018;157.134
21552;1530;18/01/2018;60.030
21553;1531;02/01/2018;290.720
21554;1532;19/01/2018;192.822
21555;1533;26/12/2017;67.556
21556;1534;28/12/2017;217.786
21557;1535;11/01/2018;57.094
21558;1536;31/12/2017;45.219
21559;1537;18/01/2018;129.478
21560;1538;11/01/2018;175.731
21561;1539;13/01/2018;106.296
21562;1540;24/01/2018;277.989
21563;1541;01/01/2018;130.727
21564;1542;03/01/2018;300.135
21565;1543;19/01/2018;47.686
21566;1544;18/01/2018;196.686
21567;1545;05/01/2018;108.251
21568;1546;04/01/2018;161.763
21569;1547;05/01/2018;157.316
21570;1548;22/01/2018;41.360
21571;1549;06/01/2018;64.907
21572;1550;12/01/2018;100.518
21573;1551;15/01/2018;118.048
21574;1552;09/01/2018;54.553
21575;1553;10/01/2018;107.380
21576;1554;31/01/2018;77.348
21577;1555;24/01/2018;88.605
21578;1556;25/01/2018;173.529
21579;1557;12/01/2018;197.855
21580;1558;24/01/2018;103.831
21581;1559;02/02/2018;103.086
21582;1560;22/01/2018;134.365
21583;1561;17/01/2018;227.925
21584;1562;12/01/2018;72.954
21585;1563;13/01/2018;235.226
21586;1564;20/01/2018;247.980
21587;1565;07/02/2018;66.730
21588;1566;21/01/2018;88.305
21589;1567;06/02/2018;257.187
21590;1568;20/01/2018;250.635
21591;1569;24/01/2018;275.354
21592;1570;22/01/2018;43.491
21593;1571;14/01/2018;72.961
21594;1572;22/01/2018;214.537
21595;1573;29/01/2018;158.923
21596;1574;17/01/2018;212.464
21597;1575;15/01/2018;202.571
21598;1576;19/01/2018;275.910
21599;1577;30/01/2018;148.320
21600;1578;25/01/2018;215.380
21601;1579;02/02/2018;150.887
21602;1580;12/02/2018;98.353
21603;1581;13/02/2018;278.114
21604;1582;08/02/2018;307.877
21605;1583;18/01/2018;229.012
21606;1584;25/01/2018;114.552
21607;1585;12/02/2018;128.346
21608;1586;05/02/2018;180.929
21609;1587;10/02/2018;59.829
21610;1588;20/01/2018;271.368
21611;1589;03/02/2018;200.935
21612;1590;18/01/2018;85.271
21613;1591;30/01/2018;203.490
21614;1592;15/02/2018;138.483
21615;1593;10/02/2018;70.368
21616;1594;30/01/2018;71.110
21617;1595;30/01/2018;80.676
21618;1596;11/02/2018;266.640
21619;1597;30/01/2018;207.008
21620;1598;14/02/2018;200.775
21621;1599;12/02/2018;163.966
21622;1600;02/02/2018;95.546
21623;1601;14/02/2018;163.693
21624;1602;11/02/2018;94.544
21625;1603;11/02/2018;85.965
21626;1604;03/02/2018;100.881
21627;1605;02/02/2018;162.695
21628;1606;08/02/2018;243.916
21629;1607;07/02/2018;54.709
21630;1608;16/02/2018;92.591
21631;1609;16/02/2018;70.406
21632;1610;07/02/2018;286.558
21633;1611;22/02/2018;86.504
21634;1612;07/02/2018;263.862
21635;1613;03/02/2018;86.299
21636;1614;30/01/2018;120.004
21637;1615;06/02/2018;49.936
21638;1616;02/02/2018;94.657
21639;1617;23/02/2018;85.699
21640;1618;08/02/2018;123.795
21641;1619;30/01/2018;184.676
21642;1620;30/01/2018;46.949
21643;1621;07/02/2018;207.350
21644;1622;09/02/2018;222.835
21645;1623;21/02/2018;35.843
21646;1624;24/02/2018;35.193
21647;1625;20/02/2018;41.080
21648;1626;25/02/2018;151.152
21649;1627;17/02/2018;150.338
21650;1628;16/02/2018;305.056
21651;1629;03/02/2018;117.822
21652;1630;24/02/2018;43.702
21653;1631;28/02/2018;237.525
21654;1632;24/02/2018;50.544
21655;1633;01/03/2018;190.372
21656;1634;02/02/2018;92.483
21657;1635;27/02/2018;208.656
21658;1636;08/02/2018;181.048
21659;1637;01/03/2018;103.726
21660;1638;03/02/2018;144.601
21661;1639;12/02/2018;269.400
21662;1640;12/02/2018;162.141
21663;1641;14/02/2018;69.064
21664;1642;25/02/2018;333.477
21665;1643;06/02/2018;155.756
21666;1644;24/02/2018;298.119
21667;1645;16/02/2018;119.766
21668;1646;19/02/2018;143.451
21669;1647;18/02/2018;361.040
21670;1648;18/02/2018;68.248
21671;1649;06/03/2018;113.347
21672;1650;18/02/2018;36.629
21673;1651;28/02/2018;74.102
21674;1652;27/02/2018;75.174
21675;1653;25/02/2018;95.241
21676;1654;12/02/2018;100.540
21677;1655;18/02/2018;46.904
21678;1656;23/02/2018;51.458
21679;1657;24/02/2018;44.833
21680;1658;26/02/2018;205.407
21681;1659;19/02/2018;133.705
21682;1660;11/03/2018;240.858
21683;1661;16/02/2018;63.669
21684;1662;05/03/2018;177.875
21685;1663;25/02/2018;123.256
21686;1664;09/03/2018;279.140
21687;1665;01/03/2018;284.499
21688;1666;10/03/2018;55.329
21689;1667;28/02/2018;105.388
21690;1668;16/02/2018;109.025
21691;1669;22/02/2018;241.671
21692;1670;12/03/2018;187.486
21693;1671;09/03/2018;213.403
21694;1672;10/03/2018;223.651
21695;1673;14/03/2018;188.713
21696;1674;14/03/2018;286.255
21697;1675;28/02/2018;255.663
21698;1676;17/03/2018;272.669
21699;1677;16/03/2018;328.200
21700;1678;24/02/2018;59.358
21701;1679;20/03/2018;82.980
21702;1680;11/03/2018;76.930
21703;1681;03/03/2018;182.399
21704;1682;19/03/2018;180.133
21705;1683;25/02/2018;69.096
21706;1684;05/03/2018;241.556
21707;1685;26/02/2018;148.907
21708;1686;06/03/2018;95.726
21709;1687;03/03/2018;87.606
21710;1688;07/03/2018;240.439
21711;1689;25/02/2018;72.697
21712;1690;07/03/2018;85.235
21713;1691;08/03/2018;98.203
21714;1692;02/03/2018;48.993
21715;1693;18/03/2018;271.415
21716;1694;16/03/2018;228.353
21717;1695;21/03/2018;154.256
21718;1696;13/03/2018;184.247
21719;1697;05/03/2018;142.926
21720;1698;16/03/2018;166.699
21721;1699;12/03/2018;194.803
21722;1700;18/03/2018;143.766
21723;1701;10/03/2018;189.660
21724;1702;06/03/2018;105.039
21725;1703;12/03/2018;271.440
21726;1704;20/03/2018;103.382
21727;1705;20/03/2018;178.627
21728;1706;19/03/2018;253.300
21729;1707;12/03/2018;117.364
21730;1708;11/03/2018;220.272
21731;1709;12/03/2018;105.335
21732;1710;06/03/2018;259.250
21733;1711;01/04/2018;178.054
21734;1712;02/04/2018;113.447
21735;1713;11/03/2018;166.679
21736;1714;21/03/2018;77.206
21737;1715;27/03/2018;65.850
21738;1716;24/03/2018;128.913
21739;1717;10/03/2018;103.064
21740;1718;24/03/2018;238.928
21741;1719;09/03/2018;93.457
21742;1720;23/03/2018;208.565
21743;1721;10/03/2018;124.343
21744;1722;24/03/2018;309.750
21745;1723;08/03/2018;150.182
21746;1724;03/04/2018;224.808
21747;1725;25/03/2018;117.975
21748;1726;08/03/2018;241.457
21749;1727;01/04/2018;253.520
21750;1728;24/03/2018;200.340
21751;1729;05/04/2018;153.873
21752;1730;24/03/2018;186.264
21753;1731;20/03/2018;267.990
21754;1732;04/04/2018;51.983
21755;1733;10/03/2018;108.010
21756;1734;16/03/2018;121.869
21757;1735;17/03/2018;178.794
21758;1736;16/03/2018;130.482
21759;1737;20/03/2018;88.489
21760;1738;24/03/2018;118.575
21761;1739;19/03/2018;104.786
21762;1740;19/03/2018;74.838
21763;1741;26/03/2018;55.171
21764;1742;08/04/2018;53.523
21765;1743;04/04/2018;328.792
21766;1744;07/04/2018;53.205
21767;1745;21/03/2018;80.190
21768;1746;14/04/2018;192.517
21769;1747;23/03/2018;272.970
21770;1748;11/04/2018;82.084
21771;1749;05/04/2018;109.193
21772;1750;18/03/2018;59.260
21773;1751;06/04/2018;219.848
21774;1752;15/04/2018;100.412
21775;1753;20/03/2018;141.247
21776;1754;07/04/2018;54.154
21777;1755;07/04/2018;163.163
21778;1756;18/04/2018;76.659
21779;1757;12/04/2018;109.803
21780;1758;18/04/2018;50.425
21781;1759;29/03/2018;266.684
21782;1760;31/03/2018;85.480
21783;1761;31/03/2018;211.164
21784;1762;11/04/2018;189.257
21785;1763;19/04/2018;84.766
21786;1764;28/03/2018;113.883
21787;1765;04/04/2018;61.362
21788;1766;24/04/2018;287.421
21789;1767;26/03/2018;95.530
21790;1768;14/04/2018;51.172
21791;1769;05/04/2018;68.708
21792;1770;11/04/2018;109.839
21793;1771;29/03/2018;222.478
21794;1772;24/04/2018;80.586
21795;1773;30/03/2018;106.309
21796;1774;01/04/2018;129.189
21797;1775;03/04/2018;55.789
21798;1776;10/04/2018;276.889
21799;1777;08/04/2018;189.092
21800;1778;23/04/2018;241.153
21801;1779;06/04/2018;76.687
21802;1780;23/04/2018;122.445
21803;1781;03/04/2018;33.048
21804;1782;07/04/2018;143.319
21805;1783;31/03/2018;188.287
21806;1784;21/04/2018;101.139
21807;1785;20/04/2018;32.215
21808;1786;21/04/2018;44.925
21809;1787;11/04/2018;333.684
21810;1788;04/04/2018;82.354
21811;1789;31/03/2018;93.659
21812;1790;12/04/2018;273.045
21813;1791;07/04/2018;218.424
21814;1792;23/04/2018;100.567
21815;1793;22/04/2018;219.131
21816;1794;25/04/2018;121.289
21817;1795;05/04/2018;177.520
21818;1796;29/04/2018;226.460
21819;1797;29/04/2018;110.302
21820;1798;30/04/2018;190.374
21821;1799;04/04/2018;281.197
21822;1800;08/04/2018;164.940
21823;1801;10/04/2018;150.590
21824;1802;27/04/2018;113.700
21825;1803;01/05/2018;297.306
21826;1804;28/04/2018;107.242
21827;1805;19/04/2018;245.388
21828;1806;25/04/2018;141.669
21829;1807;14/04/2018;155.507
21830;1808;24/04/2018;91.993
21831;1809;09/04/2018;172.838
21832;1810;27/04/2018;60.048
21833;1811;14/04/2018;184.147
21834;1812;29/04/2018;118.203
21835;1813;11/04/2018;251.289
21836;1814;25/04/2018;43.274
21837;1815;23/04/2018;85.779
21838;1816;11/04/2018;131.250
21839;1817;01/05/2018;46.084
21840;1818;22/04/2018;257.932
21841;1819;04/05/2018;200.716
21842;1820;27/04/2018;62.159
21843;1821;06/05/2018;194.528
21844;1822;27/04/2018;54.705
21845;1823;09/05/2018;291.765
21846;1824;11/04/2018;267.023
21847;1825;12/04/2018;298.843
21848;1826;22/04/2018;124.317
21849;1827;26/04/2018;146.232
21850;1828;21/04/2018;210.950
21851;1829;28/04/2018;90.570
21852;1830;29/04/2018;233.461
21853;1831;08/05/2018;123.903
21854;1832;23/04/2018;160.571
21855;1833;04/05/2018;48.572
21856;1834;13/05/2018;147.756
21857;1835;28/04/2018;63.980
21858;1836;17/04/2018;93.233
21859;1837;27/04/2018;29.647
21860;1838;22/04/2018;205.333
21861;1839;07/05/2018;309.438
21862;1840;21/04/2018;193.062
21863;1841;21/04/2018;56.552
21864;1842;03/05/2018;287.401
21865;1843;22/04/2018;119.437
21866;1844;12/05/2018;82.269
21867;1845;27/04/2018;117.354
21868;1846;26/04/2018;199.670
21869;1847;18/05/2018;187.391
21870;1848;14/05/2018;165.950
21871;1849;18/05/2018;97.640
21872;1850;24/04/2018;123.987
21873;1851;13/05/2018;119.697
21874;1852;30/04/2018;177.632
21875;1853;01/05/2018;177.828
21876;1854;21/05/2018;234.869
21877;1855;23/05/2018;157.880
21878;1856;02/05/2018;308.495
21879;1857;14/05/2018;299.275
21880;1858;01/05/2018;67.091
21881;1859;03/05/2018;235.386
21882;1860;28/04/2018;260.472
21883;1861;15/05/2018;243.105
21884;1862;23/05/2018;277.666
21885;1863;04/05/2018;52.234
21886;1864;25/05/2018;38.014
21887;1865;22/05/2018;37.425
21888;1866;21/05/2018;67.611
21889;1867;04/05/2018;64.324
21890;1868;24/05/2018;83.412
21891;1869;06/05/2018;134.291
21892;1870;11/05/2018;236.911
21893;1871;23/05/2018;65.435
21894;1872;14/05/2018;205.593
21895;1873;08/05/2018;145.271
21896;1874;28/05/2018;88.320
21897;1875;07/05/2018;73.644
21898;1876;02/06/2018;171.374
21899;1877;27/05/2018;136.735
21900;1878;16/05/2018;121.826
21901;1879;13/05/2018;33.239
21902;1880;03/06/2018;114.099
21903;1881;11/05/2018;146.775
21904;1882;28/05/2018;214.248
21905;1883;15/05/2018;188.623
21906;1884;21/05/2018;277.026
21907;1885;12/05/2018;162.562
21908;1886;15/05/2018;291.632
21909;1887;16/05/2018;86.560
21910;1888;05/06/2018;49.121
21911;1889;30/05/2018;42.698
21912;1890;20/05/2018;258.843
21913;1891;02/06/2018;62.466
21914;1892;02/06/2018;172.595
21915;1893;25/05/2018;65.835
21916;1894;06/06/2018;53.360
21917;1895;28/05/2018;215.040
21918;1896;14/05/2018;100.585
21919;1897;04/06/2018;52.661
21920;1898;31/05/2018;147.494
21921;1899;27/05/2018;109.867
21922;1900;06/06/2018;139.573
21923;1901;08/06/2018;114.672
21924;1902;01/06/2018;53.909
21925;1903;24/05/2018;151.688
21926;1904;24/05/2018;200.200
21927;1905;13/06/2018;94.612
21928;1906;31/05/2018;52.053
21929;1907;09/06/2018;62.672
21930;1908;29/05/2018;59.083
21931;1909;14/06/2018;63.575
21932;1910;16/06/2018;147.398
21933;1911;03/06/2018;132.478
21934;1912;17/06/2018;97.921
21935;1913;29/05/2018;240.793
21936;1914;08/06/2018;114.330
21937;1915;26/05/2018;217.112
21938;1916;22/05/2018;290.483
21939;1917;21/05/2018;53.251
21940;1918;12/06/2018;37.726
21941;1919;25/05/2018;45.496
21942;1920;11/06/2018;293.392
21943;1921;31/05/2018;81.986
21944;1922;07/06/2018;170.065
21945;1923;26/05/2018;159.536
21946;1924;03/06/2018;326.675
21947;1925;09/06/2018;227.217
21948;1926;22/05/2018;69.640
21949;1927;15/06/2018;23.460
21950;1928;24/05/2018;209.362
21951;1929;15/06/2018;106.812
21952;1930;06/06/2018;192.406
21953;1931;13/06/2018;153.540
21954;1932;26/05/2018;99.462
21955;1933;22/06/2018;211.005
21956;1934;08/06/2018;127.653
21957;1935;10/06/2018;50.660
21958;1936;10/06/2018;222.543
21959;1937;31/05/2018;158.249
21960;1938;08/06/2018;97.982
21961;1939;30/05/2018;86.703
21962;1940;23/06/2018;117.644
21963;1941;01/06/2018;212.635
21964;1942;12/06/2018;93.493
21965;1943;14/06/2018;175.820
21966;1944;07/06/2018;190.890
21967;1945;10/06/2018;193.215
21968;1946;31/05/2018;268.389
21969;1947;19/06/2018;148.742
21970;1948;10/06/2018;210.738
21971;1949;30/06/2018;86.689
21972;1950;19/06/2018;40.526
21973;1951;20/06/2018;94.223
21974;1952;10/06/2018;167.710
21975;1953;07/06/2018;262.875
21976;1954;25/06/2018;168.267
21977;1955;14/06/2018;94.237
21978;1956;29/06/2018;128.547
21979;1957;17/06/2018;358.558
21980;1958;08/06/2018;192.104
21981;1959;04/07/2018;125.276
21982;1960;10/06/2018;305.870
21983;1961;04/07/2018;100.890
21984;1962;05/07/2018;275.395
21985;1963;15/06/2018;67.084
21986;1964;06/07/2018;100.543
21987;1965;11/06/2018;36.743
21988;1966;18/06/2018;33.874
21989;1967;02/07/2018;255.798
21990;1968;04/07/2018;216.555
21991;1969;09/07/2018;230.348
21992;1970;15/06/2018;107.086
21993;1971;29/06/2018;107.240
21994;1972;30/06/2018;101.871
21995;1973;22/06/2018;61.313
21996;1974;09/07/2018;48.478
21997;1975;21/06/2018;113.392
21998;1976;18/06/2018;174.136
21999;1977;20/06/2018;174.423
22000;1978;17/06/2018;87.095
22001;1979;07/07/2018;267.036
22002;1980;19/06/2018;333.968
22003;1981;29/06/2018;53.195
22004;1982;29/06/2018;129.549
22005;1983;09/07/2018;298.829
22006;1984;06/07/2018;87.656
22007;1985;12/07/2018;348.678
22008;1986;19/06/2018;117.562
22009;1987;18/06/2018;109.497
22010;1988;22/06/2018;221.366
22011;1989;19/06/2018;318.573
22012;1990;27/06/2018;252.735
22013;1991;19/06/2018;307.119
22014;1992;11/07/2018;123.018
22015;1993;18/07/2018;263.792
22016;1994;16/07/2018;81.399
22017;1995;03/07/2018;282.953
22018;1996;10/07/2018;205.323
22019;1997;23/06/2018;132.355
22020;1998;09/07/2018;287.991
22021;1999;02/07/2018;211.713
22022;2000;06/07/2018;57.084
22023;2001;23/06/2018;168.506
22024;2002;28/06/2018;206.731
22025;2003;02/07/2018;179.062
22026;2004;16/07/2018;37.107
22027;2005;12/07/2018;78.703
22028;2006;02/07/2018;221.816
22029;2007;27/06/2018;50.307
22030;2008;02/07/2018;175.170
22031;2009;20/07/2018;115.953
22032;2010;03/07/2018;130.093
22033;2011;28/06/2018;194.476
22034;2012;30/06/2018;115.608
22035;2013;08/07/2018;92.526
22036;2014;05/07/2018;253.700
22037;2015;10/07/2018;175.965
22038;2016;11/07/2018;351.911
22039;2017;18/07/2018;166.246
22040;2018;30/06/2018;68.240
22041;2019;19/07/2018;168.427
22042;2020;20/07/2018;40.370
22043;2021;28/06/2018;109.125
22044;2022;18/07/2018;73.594
22045;2023;03/07/2018;95.404
22046;2024;11/07/2018;308.906
22047;2025;17/07/2018;187.459
22048;2026;17/07/2018;138.726
22049;2027;13/07/2018;46.119
22050;2028;18/07/2018;85.095
22051;2029;13/07/2018;147.026
22052;2030;02/07/2018;277.433
22053;2031;18/07/2018;181.303
22054;2032;03/07/2018;77.024
22055;2033;18/07/2018;155.968
22056;2034;24/07/2018;95.130
22057;2035;19/07/2018;226.142
22058;2036;23/07/2018;55.867
22059;2037;03/07/2018;87.587
22060;2038;30/07/2018;263.473
22061;2039;30/07/2018;142.384
22062;2040;15/07/2018;251.763
22063;2041;02/08/2018;102.900
22064;2042;25/07/2018;67.410
22065;2043;17/07/2018;293.300
22066;2044;16/07/2018;70.967
22067;2045;02/08/2018;224.070
22068;2046;08/07/2018;291.456
22069;2047;27/07/2018;256.625
22070;2048;15/07/2018;137.785
22071;2049;28/07/2018;232.065
22072;2050;31/07/2018;217.665
22073;2051;10/07/2018;159.445
22074;2052;23/07/2018;48.254
22075;2053;25/07/2018;216.334
22076;2054;03/08/2018;196.087
22077;2055;02/08/2018;149.558
22078;2056;07/08/2018;307.785
22079;2057;04/08/2018;52.407
22080;2058;25/07/2018;148.047
22081;2059;03/08/2018;92.303
22082;2060;12/07/2018;179.676
22083;2061;26/07/2018;201.981
22084;2062;07/08/2018;58.340
22085;2063;23/07/2018;181.319
22086;2064;13/07/2018;166.482
22087;2065;04/08/2018;109.150
22088;2066;12/07/2018;182.696
22089;2067;05/08/2018;70.353
22090;2068;21/07/2018;311.801
22091;2069;01/08/2018;210.641
22092;2070;14/07/2018;299.880
22093;2071;01/08/2018;310.964
22094;2072;19/07/2018;101.021
22095;2073;30/07/2018;253.847
22096;2074;05/08/2018;45.410
22097;2075;20/07/2018;169.420
22098;2076;09/08/2018;134.334
22099;2077;17/07/2018;299.751
22100;2078;28/07/2018;76.167
22101;2079;31/07/2018;176.496
22102;2080;03/08/2018;256.200
22103;2081;04/08/2018;62.576
22104;2082;10/08/2018;117.320
22105;2083;24/07/2018;280.650
22106;2084;21/07/2018;177.777
22107;2085;13/08/2018;298.479
22108;2086;24/07/2018;178.560
22109;2087;27/07/2018;264.966
22110;2088;01/08/2018;84.284
22111;2089;19/07/2018;31.882
22112;2090;02/08/2018;138.105
22113;2091;05/08/2018;162.300
22114;2092;17/08/2018;59.085
22115;2093;25/07/2018;147.855
22116;2094;21/07/2018;178.389
22117;2095;21/07/2018;34.110
22118;2096;16/08/2018;103.914
22119;2097;23/07/2018;183.682
22120;2098;05/08/2018;141.649
22121;2099;05/08/2018;155.970
22122;2100;24/07/2018;90.960
22123;2101;04/08/2018;190.355
22124;2102;05/08/2018;186.238
22125;2103;19/08/2018;180.938
22126;2104;09/08/2018;246.359
22127;2105;28/07/2018;179.853
22128;2106;03/08/2018;180.067
