ID_Venta;Fecha_venta;ID_producto;ID_Zona;Venta;ID_Vendedor;ID_Cliente
1674;23/08/2017 0:00;4;2;2290046;17;2
1675;23/08/2017 0:00;6;3;2045304;19;2
1676;24/08/2017 0:00;3;3;2181353;27;2
1677;24/08/2017 0:00;5;1;2625600;3;7
1678;24/08/2017 0:00;3;1;474864;38;6
1679;24/08/2017 0:00;3;4;663845;16;5
1680;24/08/2017 0:00;6;1;615440;33;7
1681;25/08/2017 0:00;4;2;1459192;29;4
1682;25/08/2017 0:00;4;2;1441070;26;4
1683;25/08/2017 0:00;4;3;552773;11;10
1684;25/08/2017 0:00;5;2;1932448;43;2
1685;25/08/2017 0:00;6;4;1191260;5;7
1686;25/08/2017 0:00;6;1;765815;49;2
1687;26/08/2017 0:00;1;2;700854;41;7
1688;26/08/2017 0:00;6;1;1923516;47;7
1689;26/08/2017 0:00;6;2;581580;45;10
1690;27/08/2017 0:00;1;2;681884;26;2
1691;27/08/2017 0:00;4;3;785628;5;1
1692;27/08/2017 0:00;2;1;391950;4;8
1693;27/08/2017 0:00;4;1;2171327;15;8
1694;28/08/2017 0:00;2;2;1826825;16;5
1695;28/08/2017 0:00;4;2;1234048;4;5
1696;28/08/2017 0:00;5;4;1473982;42;5
1697;29/08/2017 0:00;5;2;1143412;3;4
1698;30/08/2017 0:00;5;4;1333593;45;4
1699;31/08/2017 0:00;5;4;1558430;42;7
1700;31/08/2017 0:00;1;4;1150128;40;4
1701;31/08/2017 0:00;6;4;1517285;17;7
1702;01/09/2017 0:00;5;1;840312;34;6
1703;03/09/2017 0:00;5;1;2171520;1;1
1704;03/09/2017 0:00;5;4;827057;7;9
1705;03/09/2017 0:00;2;3;1429020;29;3
1706;03/09/2017 0:00;5;3;2026404;9;2
1707;04/09/2017 0:00;6;3;938916;18;10
1708;04/09/2017 0:00;4;3;1762180;45;6
1709;04/09/2017 0:00;1;4;842683;35;9
1710;04/09/2017 0:00;2;4;2074000;41;10
1711;05/09/2017 0:00;2;4;1424436;13;9
1712;05/09/2017 0:00;1;1;907580;28;1
1713;06/09/2017 0:00;6;2;1333434;49;5
1714;06/09/2017 0:00;4;4;617652;26;10
1715;06/09/2017 0:00;5;3;526800;17;9
1716;06/09/2017 0:00;3;3;1031305;26;10
1717;06/09/2017 0:00;1;3;824517;25;3
1718;06/09/2017 0:00;2;4;1911424;2;3
1719;07/09/2017 0:00;5;1;747659;6;6
1720;07/09/2017 0:00;2;4;1668526;40;6
1721;07/09/2017 0:00;3;1;994750;46;2
1722;07/09/2017 0:00;6;3;2478000;5;1
1723;07/09/2017 0:00;3;1;1201462;46;7
1724;07/09/2017 0:00;1;3;1798470;15;1
1725;08/09/2017 0:00;2;4;943805;12;8
1726;08/09/2017 0:00;3;1;1931658;33;5
1727;08/09/2017 0:00;5;3;2028164;2;2
1728;08/09/2017 0:00;6;3;1602720;18;6
1729;08/09/2017 0:00;4;3;1230990;11;8
1730;09/09/2017 0:00;3;3;1490114;47;2
1731;09/09/2017 0:00;1;3;2143922;26;6
1732;09/09/2017 0:00;3;4;415866;21;6
1733;10/09/2017 0:00;5;4;864080;18;9
1734;10/09/2017 0:00;3;4;974956;24;1
1735;11/09/2017 0:00;1;2;1430352;47;7
1736;11/09/2017 0:00;5;3;1043856;43;2
1737;11/09/2017 0:00;6;4;707914;47;4
1738;11/09/2017 0:00;4;3;948600;42;7
1739;13/09/2017 0:00;2;2;838292;23;2
1740;13/09/2017 0:00;2;3;598705;32;1
1741;13/09/2017 0:00;3;3;441373;39;1
1742;14/09/2017 0:00;1;2;428190;49;3
1743;14/09/2017 0:00;4;2;2630336;34;3
1744;14/09/2017 0:00;6;3;425646;30;2
1745;14/09/2017 0:00;4;3;641520;11;9
1746;16/09/2017 0:00;1;4;1540140;8;5
1747;17/09/2017 0:00;6;2;2183760;23;9
1748;18/09/2017 0:00;6;4;656676;17;4
1749;18/09/2017 0:00;6;3;873546;45;10
1750;18/09/2017 0:00;2;2;474084;37;8
1751;18/09/2017 0:00;1;2;1758786;2;1
1752;18/09/2017 0:00;6;3;803300;37;1
1753;18/09/2017 0:00;4;3;1129980;24;9
1754;18/09/2017 0:00;6;1;433235;31;2
1755;19/09/2017 0:00;4;4;1305304;44;6
1756;21/09/2017 0:00;3;1;613275;19;2
1757;21/09/2017 0:00;4;3;878424;45;6
1758;21/09/2017 0:00;1;1;403401;19;7
1759;22/09/2017 0:00;4;3;2133472;38;5
1760;22/09/2017 0:00;2;4;683844;13;10
1761;23/09/2017 0:00;6;1;1689316;49;2
1762;23/09/2017 0:00;4;2;1514057;9;7
1763;24/09/2017 0:00;2;2;678132;27;6
1764;24/09/2017 0:00;6;4;911064;45;9
1765;26/09/2017 0:00;5;4;490897;39;1
1766;26/09/2017 0:00;3;4;2299374;1;3
1767;26/09/2017 0:00;1;1;764240;27;5
1768;27/09/2017 0:00;4;4;409378;2;5
1769;28/09/2017 0:00;3;3;549668;33;4
1770;28/09/2017 0:00;6;4;878712;4;2
1771;28/09/2017 0:00;2;3;1779825;26;6
1772;28/09/2017 0:00;5;1;644688;46;4
1773;28/09/2017 0:00;4;4;850476;9;3
1774;28/09/2017 0:00;4;1;1033515;35;3
1775;28/09/2017 0:00;2;2;446313;23;4
1776;28/09/2017 0:00;1;3;2215117;16;9
1777;29/09/2017 0:00;2;2;1512738;37;8
1778;29/09/2017 0:00;2;4;1929228;31;9
1779;29/09/2017 0:00;4;4;613496;45;10
1780;29/09/2017 0:00;4;4;979560;28;3
1781;29/09/2017 0:00;7;4;264385;1;6
1782;29/09/2017 0:00;4;4;1146552;47;3
1783;30/09/2017 0:00;6;1;1506300;45;8
1784;30/09/2017 0:00;1;2;809115;20;9
1785;30/09/2017 0:00;3;3;257725;7;8
1786;30/09/2017 0:00;4;1;359406;20;1
1787;30/09/2017 0:00;1;3;2669472;27;4
1788;30/09/2017 0:00;1;2;658835;34;1
1789;01/10/2017 0:00;3;2;749275;9;4
1790;01/10/2017 0:00;2;2;2184364;30;5
1791;01/10/2017 0:00;3;2;1747392;2;9
1792;02/10/2017 0:00;2;4;804540;30;6
1793;02/10/2017 0:00;4;4;1753052;25;8
1794;02/10/2017 0:00;2;2;970314;4;4
1795;02/10/2017 0:00;3;4;1420160;27;4
1796;03/10/2017 0:00;4;2;1811680;32;7
1797;03/10/2017 0:00;4;1;882420;12;4
1798;03/10/2017 0:00;2;4;1522998;47;5
1799;03/10/2017 0:00;3;1;2249576;6;2
1800;03/10/2017 0:00;5;1;1319520;31;7
1801;03/10/2017 0:00;6;3;1204722;36;1
1802;04/10/2017 0:00;3;4;909606;34;10
1803;04/10/2017 0:00;4;1;2378453;44;10
1804;04/10/2017 0:00;4;4;857936;36;9
1805;04/10/2017 0:00;4;4;1963104;25;2
1806;05/10/2017 0:00;5;3;1133352;45;7
1807;06/10/2017 0:00;2;2;1244056;11;9
1808;06/10/2017 0:00;2;1;735945;17;8
1809;08/10/2017 0:00;2;2;1382707;35;3
1810;08/10/2017 0:00;5;4;480384;47;8
1811;09/10/2017 0:00;3;1;1473180;27;8
1812;09/10/2017 0:00;3;4;945624;29;1
1813;09/10/2017 0:00;2;2;2010312;23;2
1814;09/10/2017 0:00;2;4;346192;3;7
1815;09/10/2017 0:00;2;2;686232;46;2
1816;09/10/2017 0:00;5;3;1050000;31;6
1817;10/10/2017 0:00;5;2;368676;34;2
1818;10/10/2017 0:00;2;1;2063460;30;6
1819;10/10/2017 0:00;4;1;1605730;1;1
1820;11/10/2017 0:00;5;1;497272;16;4
1821;11/10/2017 0:00;4;2;1556226;33;9
1822;12/10/2017 0:00;4;2;437640;32;6
1823;12/10/2017 0:00;1;4;2334123;12;6
1824;12/10/2017 0:00;2;1;2136184;25;2
1825;12/10/2017 0:00;6;2;2390750;39;1
1826;13/10/2017 0:00;4;4;994536;33;2
1827;13/10/2017 0:00;3;2;1169860;9;1
1828;13/10/2017 0:00;2;4;1687604;3;2
1829;14/10/2017 0:00;5;1;724563;45;6
1830;14/10/2017 0:00;3;1;1867692;29;6
1831;14/10/2017 0:00;3;3;991224;46;1
1832;15/10/2017 0:00;6;1;1284568;23;8
1833;15/10/2017 0:00;6;1;388583;20;2
1834;15/10/2017 0:00;4;2;1182053;31;4
1835;16/10/2017 0:00;3;3;511840;49;3
1836;17/10/2017 0:00;1;4;745864;43;2
1837;17/10/2017 0:00;1;1;237176;44;1
1838;17/10/2017 0:00;4;3;1642664;41;5
1839;18/10/2017 0:00;4;2;2475510;12;7
1840;19/10/2017 0:00;4;4;1544496;43;2
1841;19/10/2017 0:00;2;3;452417;2;1
1842;19/10/2017 0:00;5;1;2299208;26;10
1843;19/10/2017 0:00;5;3;955500;9;9
1844;20/10/2017 0:00;1;3;658157;6;1
1845;22/10/2017 0:00;4;3;938836;10;8
1846;23/10/2017 0:00;2;1;1597360;12;4
1847;24/10/2017 0:00;3;3;1499134;35;6
1848;24/10/2017 0:00;3;2;1327606;5;2
1849;25/10/2017 0:00;4;2;781120;49;10
1850;25/10/2017 0:00;1;4;991900;36;6
1851;25/10/2017 0:00;1;3;957582;21;9
1852;25/10/2017 0:00;6;2;1421060;38;9
1853;25/10/2017 0:00;5;4;1422624;37;10
1854;25/10/2017 0:00;4;4;1878954;38;6
1855;26/10/2017 0:00;4;2;1263040;45;6
1856;26/10/2017 0:00;4;2;2467960;6;10
1857;27/10/2017 0:00;2;1;2394204;34;7
1858;27/10/2017 0:00;1;1;536733;5;6
1859;28/10/2017 0:00;4;2;1883088;39;10
1860;29/10/2017 0:00;3;2;2083779;45;9
1861;30/10/2017 0:00;4;1;1944840;3;10
1862;30/10/2017 0:00;1;4;2221329;5;5
1863;30/10/2017 0:00;4;3;417872;22;8
1864;30/10/2017 0:00;3;2;304113;41;7
1865;31/10/2017 0:00;4;1;299407;17;8
1866;31/10/2017 0:00;4;1;540890;34;6
1867;31/10/2017 0:00;1;3;514596;14;10
1868;01/11/2017 0:00;4;2;667299;12;5
1869;01/11/2017 0:00;6;2;1074332;40;3
1870;01/11/2017 0:00;4;2;1895293;42;3
1871;02/11/2017 0:00;3;2;523481;16;5
1872;02/11/2017 0:00;5;2;1644747;30;6
1873;02/11/2017 0:00;1;3;1162172;18;6
1874;04/11/2017 0:00;6;1;706560;1;9
1875;04/11/2017 0:00;3;1;589155;41;3
1876;05/11/2017 0:00;2;1;1370998;34;7
1877;05/11/2017 0:00;3;3;1093887;45;9
1878;05/11/2017 0:00;2;2;974610;35;3
1879;05/11/2017 0:00;6;3;265913;43;2
1880;05/11/2017 0:00;3;2;912798;4;9
1881;06/11/2017 0:00;6;3;1174203;3;7
1882;06/11/2017 0:00;4;1;1713990;3;1
1883;06/11/2017 0:00;1;2;1508988;27;7
1884;07/11/2017 0:00;2;4;2216214;9;7
1885;09/11/2017 0:00;4;3;1300500;35;5
1886;09/11/2017 0:00;3;2;2333058;41;6
1887;10/11/2017 0:00;1;4;692484;12;4
1888;10/11/2017 0:00;4;3;392972;24;3
1889;10/11/2017 0:00;6;1;341584;44;4
1890;10/11/2017 0:00;3;3;2070750;26;4
1891;10/11/2017 0:00;2;4;499735;15;4
1892;10/11/2017 0:00;5;3;1380764;19;10
1893;10/11/2017 0:00;3;4;526680;1;7
1894;11/11/2017 0:00;1;2;426880;4;6
1895;11/11/2017 0:00;4;1;1720320;49;5
1896;11/11/2017 0:00;3;1;804683;26;4
1897;12/11/2017 0:00;3;4;421290;10;4
1898;13/11/2017 0:00;4;1;1179957;2;4
1899;13/11/2017 0:00;5;4;878940;27;5
1900;13/11/2017 0:00;2;3;1116587;4;10
1901;14/11/2017 0:00;6;3;917378;45;8
1902;14/11/2017 0:00;4;1;431275;27;8
1903;16/11/2017 0:00;1;4;1213505;15;10
1904;16/11/2017 0:00;3;3;1601600;6;8
1905;16/11/2017 0:00;2;1;756900;30;7
1906;17/11/2017 0:00;2;3;416430;44;6
1907;17/11/2017 0:00;4;3;501380;29;7
1908;18/11/2017 0:00;1;1;472668;22;3
1909;18/11/2017 0:00;1;3;508606;28;6
1910;18/11/2017 0:00;4;3;1179190;3;1
1911;18/11/2017 0:00;4;4;1059827;45;6
1912;19/11/2017 0:00;5;2;783370;10;7
1913;19/11/2017 0:00;5;3;1926344;15;1
1914;19/11/2017 0:00;2;1;914641;42;2
1915;19/11/2017 0:00;5;1;1736901;31;6
1916;19/11/2017 0:00;3;1;2323868;10;8
1917;20/11/2017 0:00;2;3;426010;30;4
1918;20/11/2017 0:00;1;2;301815;23;3
1919;20/11/2017 0:00;3;3;363968;14;5
1920;20/11/2017 0:00;4;2;2347137;42;3
1921;21/11/2017 0:00;3;2;655893;18;4
1922;21/11/2017 0:00;4;3;1360523;24;5
1923;21/11/2017 0:00;4;3;1276289;18;9
1924;22/11/2017 0:00;1;3;2613405;40;1
1925;22/11/2017 0:00;5;4;1817736;46;8
1926;22/11/2017 0:00;4;2;557127;21;8
1927;23/11/2017 0:00;1;2;187680;6;1
1928;23/11/2017 0:00;6;3;1674903;40;4
1929;23/11/2017 0:00;6;2;854496;21;7
1930;23/11/2017 0:00;5;3;1539252;7;1
1931;24/11/2017 0:00;4;3;1228320;12;10
1932;24/11/2017 0:00;2;2;795696;11;8
1933;24/11/2017 0:00;5;4;1688040;24;3
1934;25/11/2017 0:00;5;3;1021230;2;5
1935;25/11/2017 0:00;5;3;405280;37;3
1936;25/11/2017 0:00;6;4;1780350;41;4
1937;25/11/2017 0:00;4;2;1265992;2;7
1938;26/11/2017 0:00;2;3;783860;35;3
1939;26/11/2017 0:00;5;2;693631;37;8
1940;27/11/2017 0:00;5;2;941154;21;1
1941;27/11/2017 0:00;4;1;1701080;23;10
1942;27/11/2017 0:00;3;2;747947;36;4
1943;28/11/2017 0:00;3;1;1406563;22;3
1944;28/11/2017 0:00;2;2;1527120;12;7
1945;30/11/2017 0:00;2;1;1545720;35;6
1946;30/11/2017 0:00;6;4;2147112;39;9
1947;30/11/2017 0:00;6;1;1189936;13;9
1948;01/12/2017 0:00;4;4;1685904;45;4
1949;02/12/2017 0:00;6;4;693515;47;9
1950;02/12/2017 0:00;5;4;324213;38;5
1951;02/12/2017 0:00;5;2;753786;4;5
1952;03/12/2017 0:00;4;1;1341684;11;9
1953;03/12/2017 0:00;1;2;2103000;21;3
1954;03/12/2017 0:00;5;1;1346136;9;5
1955;04/12/2017 0:00;4;4;753900;19;10
1956;04/12/2017 0:00;5;2;1028382;11;3
1957;05/12/2017 0:00;3;4;2868470;28;5
1958;06/12/2017 0:00;1;1;1536832;34;2
1959;06/12/2017 0:00;4;3;1002211;33;8
1960;06/12/2017 0:00;5;3;2446962;42;1
1961;06/12/2017 0:00;4;4;807120;37;4
1962;08/12/2017 0:00;4;4;2203166;22;1
1963;09/12/2017 0:00;3;3;536679;10;5
1964;10/12/2017 0:00;6;2;804344;47;3
1965;10/12/2017 0:00;1;1;293949;28;5
1966;10/12/2017 0:00;2;4;270996;28;8
1967;11/12/2017 0:00;4;1;2046384;21;8
1968;12/12/2017 0:00;2;1;1732446;32;3
1969;13/12/2017 0:00;6;4;1842785;34;3
1970;13/12/2017 0:00;4;4;856692;25;3
1971;13/12/2017 0:00;3;2;857925;37;8
1972;14/12/2017 0:00;4;3;814968;2;8
1973;14/12/2017 0:00;1;2;490507;13;9
1974;14/12/2017 0:00;1;2;387828;41;5
1975;14/12/2017 0:00;4;4;907137;15;9
1976;14/12/2017 0:00;2;4;1393095;38;6
1977;15/12/2017 0:00;2;3;1395387;33;3
1978;16/12/2017 0:00;4;3;696762;45;9
1979;17/12/2017 0:00;5;4;2136288;38;5
1980;17/12/2017 0:00;2;1;2671748;21;7
1981;17/12/2017 0:00;2;2;425565;41;10
1982;18/12/2017 0:00;6;4;1036392;33;7
1983;18/12/2017 0:00;4;4;2390634;7;4
1984;18/12/2017 0:00;3;3;701250;3;2
1985;18/12/2017 0:00;6;3;2789428;5;5
1986;18/12/2017 0:00;3;4;940500;39;1
1987;18/12/2017 0:00;1;2;875978;38;10
1988;19/12/2017 0:00;5;2;1770930;41;4
1989;19/12/2017 0:00;4;4;2548584;28;9
1990;19/12/2017 0:00;4;3;2021880;11;10
1991;19/12/2017 0:00;3;3;2456958;29;7
1992;19/12/2017 0:00;5;1;984144;37;5
1993;20/12/2017 0:00;2;2;2110342;38;1
1994;20/12/2017 0:00;4;2;651192;33;10
1995;20/12/2017 0:00;2;4;2263626;41;4
1996;20/12/2017 0:00;5;3;1642584;21;8
1997;20/12/2017 0:00;4;3;1058840;43;6
1998;21/12/2017 0:00;2;3;2303928;41;3
1999;21/12/2017 0:00;6;3;1693710;12;4
2000;22/12/2017 0:00;3;3;456672;17;4
2001;22/12/2017 0:00;4;4;1348055;20;1
2002;22/12/2017 0:00;4;4;1653852;23;8
2003;23/12/2017 0:00;6;3;1432500;10;7
2004;23/12/2017 0:00;3;4;296856;23;6
2005;23/12/2017 0:00;5;1;629628;28;10
2006;24/12/2017 0:00;1;2;1774528;6;8
2007;24/12/2017 0:00;3;4;402462;21;8
2008;24/12/2017 0:00;4;4;1401361;33;8
2009;24/12/2017 0:00;1;3;927627;26;3
2010;24/12/2017 0:00;6;4;1040746;40;1
2011;25/12/2017 0:00;3;1;1555813;28;6
2012;27/12/2017 0:00;6;3;924866;42;7
2013;27/12/2017 0:00;4;1;740211;17;6
2014;27/12/2017 0:00;3;2;2029607;5;4
2015;27/12/2017 0:00;1;2;1407726;29;4
2016;28/12/2017 0:00;4;2;2815292;40;9
2017;28/12/2017 0:00;1;4;1329968;15;1
2018;29/12/2017 0:00;5;4;545925;40;6
2019;29/12/2017 0:00;1;3;1347420;38;9
2020;29/12/2017 0:00;6;1;322960;24;2
2021;29/12/2017 0:00;3;1;873000;12;10
2022;30/12/2017 0:00;5;3;588756;38;3
2023;30/12/2017 0:00;2;2;763233;21;3
2024;30/12/2017 0:00;4;2;2471249;1;1
2025;30/12/2017 0:00;2;1;1499678;15;5
2026;31/12/2017 0:00;3;4;1109808;27;5
2027;31/12/2017 0:00;5;2;368959;30;10
2028;31/12/2017 0:00;2;4;680760;5;9
2029;31/12/2017 0:00;2;4;1176209;26;8
2030;31/12/2017 0:00;4;4;2219468;5;2
2031;31/12/2017 0:00;1;1;1450425;4;6
2032;31/12/2017 0:00;5;2;616192;39;8
2033;31/12/2017 0:00;4;2;1247750;11;8
2034;02/01/2018 0:00;4;2;761047;26;8
2035;02/01/2018 0:00;5;1;1809140;46;6
2036;02/01/2018 0:00;1;4;446940;14;7
2037;03/01/2018 0:00;2;4;700700;1;3
2038;03/01/2018 0:00;2;4;2107784;22;4
2039;03/01/2018 0:00;1;4;1139076;1;3
2040;04/01/2018 0:00;3;1;2014110;21;10
2041;04/01/2018 0:00;5;3;823200;32;6
2042;05/01/2018 0:00;4;4;539280;3;5
2043;05/01/2018 0:00;4;2;2346400;44;4
2044;05/01/2018 0:00;4;1;567742;42;1
2045;06/01/2018 0:00;6;3;1792560;46;2
2046;06/01/2018 0:00;5;2;2331648;30;2
2047;06/01/2018 0:00;6;4;2053005;41;6
2048;07/01/2018 0:00;2;3;1102280;42;8
2049;07/01/2018 0:00;4;4;1856525;15;2
2050;07/01/2018 0:00;4;4;1741320;22;5
2051;08/01/2018 0:00;1;3;1275560;10;1
2052;08/01/2018 0:00;5;2;386036;13;4
2053;08/01/2018 0:00;3;2;1730675;35;6
2054;08/01/2018 0:00;3;3;1568697;40;6
2055;08/01/2018 0:00;5;4;1196465;5;6
2056;09/01/2018 0:00;6;2;2462280;33;5
2057;09/01/2018 0:00;5;4;419256;47;8
2058;10/01/2018 0:00;5;3;1184376;44;5
2059;10/01/2018 0:00;3;4;738430;8;6
2060;10/01/2018 0:00;3;4;1437408;39;3
2061;10/01/2018 0:00;4;1;1615851;14;2
2062;10/01/2018 0:00;2;1;466722;11;4
2063;10/01/2018 0:00;4;4;1450556;31;4
2064;11/01/2018 0:00;5;4;1331856;42;7
2065;11/01/2018 0:00;4;3;873200;38;3
2066;11/01/2018 0:00;2;2;1461570;10;4
2067;11/01/2018 0:00;3;1;562827;38;3
2068;11/01/2018 0:00;2;1;2494410;35;9
2069;12/01/2018 0:00;3;4;1685132;8;1
2070;12/01/2018 0:00;4;4;2399040;27;5
2071;12/01/2018 0:00;3;1;2487712;15;2
2072;12/01/2018 0:00;4;4;808170;5;9
2073;12/01/2018 0:00;4;2;2030783;6;5
2074;13/01/2018 0:00;5;4;363280;9;3
2075;13/01/2018 0:00;2;1;1355365;2;8
2076;14/01/2018 0:00;6;4;1074675;9;1
2077;14/01/2018 0:00;5;1;2398008;9;9
2078;14/01/2018 0:00;3;4;609342;37;1
2079;14/01/2018 0:00;5;4;1411969;9;2
2080;15/01/2018 0:00;4;2;2049606;43;6
2081;15/01/2018 0:00;2;2;500610;22;7
2082;16/01/2018 0:00;6;3;938562;35;10
2083;16/01/2018 0:00;6;2;2245203;5;3
2084;16/01/2018 0:00;1;2;1422220;22;1
2085;16/01/2018 0:00;5;2;2387832;31;1
2086;17/01/2018 0:00;2;2;1428480;13;8
2087;17/01/2018 0:00;1;4;2119735;45;6
2088;18/01/2018 0:00;5;1;674276;22;6
2089;18/01/2018 0:00;4;3;255061;11;4
2090;18/01/2018 0:00;4;1;1104846;3;7
2091;20/01/2018 0:00;4;1;1298403;5;6
2092;20/01/2018 0:00;4;2;472685;45;9
2093;20/01/2018 0:00;5;3;1182841;24;5
2094;20/01/2018 0:00;4;2;1427118;9;3
2095;20/01/2018 0:00;2;1;272880;3;6
2096;20/01/2018 0:00;2;1;831316;40;1
2097;20/01/2018 0:00;2;3;1469460;38;9
2098;21/01/2018 0:00;3;2;1133199;24;4
2099;21/01/2018 0:00;2;1;1247760;3;5
2100;21/01/2018 0:00;4;1;727680;38;3
2101;21/01/2018 0:00;6;3;1522840;1;9
2102;21/01/2018 0:00;2;3;1489911;10;8
2103;22/01/2018 0:00;4;3;1447509;16;7
2104;22/01/2018 0:00;3;4;1970874;8;1
2105;22/01/2018 0:00;3;1;1438827;36;6
2106;22/01/2018 0:00;1;3;1440540;26;7
2107;22/01/2018 0:00;5;1;816228;18;6
2108;23/01/2018 0:00;3;3;1197485;36;3
2109;23/01/2018 0:00;4;1;528892;49;5
2110;23/01/2018 0:00;4;4;1528254;1;2
2111;23/01/2018 0:00;3;1;2233899;7;3
2112;23/01/2018 0:00;1;3;709560;5;8
2113;23/01/2018 0:00;3;1;2111472;8;2
2114;24/01/2018 0:00;3;1;656744;18;2
2115;25/01/2018 0:00;4;3;1713992;38;1
2116;25/01/2018 0:00;1;3;1355046;20;10
2117;26/01/2018 0:00;4;1;748790;9;4
2118;26/01/2018 0:00;5;1;1285842;20;5
2119;26/01/2018 0:00;4;2;509600;2;2
2120;27/01/2018 0:00;3;2;378900;9;8
2121;27/01/2018 0:00;5;3;810186;26;9
2122;27/01/2018 0:00;3;2;757434;41;9
2123;28/01/2018 0:00;2;4;550816;2;3
2124;29/01/2018 0:00;1;1;475171;11;7
2125;29/01/2018 0:00;4;4;650750;3;9
2126;29/01/2018 0:00;6;4;2381400;39;8
2127;29/01/2018 0:00;6;1;1409546;20;4
2128;30/01/2018 0:00;1;1;2181432;44;1
2129;30/01/2018 0:00;4;4;1286766;19;10
2130;30/01/2018 0:00;6;1;928368;49;6
2131;30/01/2018 0:00;3;3;1820448;19;7
2132;31/01/2018 0:00;4;3;1482810;6;1
2133;31/01/2018 0:00;4;4;190280;39;9
2134;31/01/2018 0:00;1;1;2290545;15;7
2135;01/02/2018 0:00;5;3;1709037;22;1
2136;01/02/2018 0:00;6;3;669664;38;8
2137;01/02/2018 0:00;2;3;1204200;37;4
2138;01/02/2018 0:00;1;2;1041120;6;10
2139;02/02/2018 0:00;5;1;1140876;5;10
2140;02/02/2018 0:00;6;1;1315126;24;5
2141;03/02/2018 0:00;5;1;272545;20;2
2142;03/02/2018 0:00;4;3;808192;10;4
2143;03/02/2018 0:00;1;3;536672;31;9
2144;04/02/2018 0:00;6;3;1677728;49;3
2145;04/02/2018 0:00;3;3;224342;45;9
2146;04/02/2018 0:00;6;3;570760;29;3
2147;04/02/2018 0:00;4;4;682240;34;10
2148;04/02/2018 0:00;3;3;1747292;15;1
2149;05/02/2018 0:00;3;4;693244;11;5
2150;05/02/2018 0:00;5;4;1155436;45;1
2151;06/02/2018 0:00;2;1;303365;21;2
2152;06/02/2018 0:00;6;4;1298869;13;7
2153;06/02/2018 0:00;1;4;2001232;16;2
2154;06/02/2018 0:00;3;2;1539800;12;1
2155;06/02/2018 0:00;5;2;1949220;44;7
2156;06/02/2018 0:00;5;3;1627556;43;5
2157;07/02/2018 0:00;4;3;1522222;17;8
2158;08/02/2018 0:00;4;3;652896;27;5
2159;08/02/2018 0:00;3;4;1157544;10;8
2160;09/02/2018 0:00;6;3;734786;31;5
2161;09/02/2018 0:00;1;1;1511160;26;9
2162;09/02/2018 0:00;6;4;864248;32;3
2163;09/02/2018 0:00;6;1;1401822;31;3
2164;09/02/2018 0:00;3;3;506540;12;1
2165;10/02/2018 0:00;4;4;444299;45;4
2166;11/02/2018 0:00;1;2;1163542;18;3
2167;12/02/2018 0:00;4;4;1436211;36;5
2168;12/02/2018 0:00;6;3;481992;9;4
2169;12/02/2018 0:00;4;3;2069786;7;2
2170;12/02/2018 0:00;1;3;973764;41;2
2171;13/02/2018 0:00;5;4;636918;18;7
2172;13/02/2018 0:00;5;1;1733022;36;2
2173;13/02/2018 0:00;3;3;2331324;4;9
2174;13/02/2018 0:00;4;1;1541976;23;8
2175;13/02/2018 0:00;4;1;561132;47;6
2176;13/02/2018 0:00;4;3;1302720;6;5
2177;14/02/2018 0:00;4;4;366132;12;10
2178;14/02/2018 0:00;5;2;2108109;37;9
2179;14/02/2018 0:00;3;2;928243;30;8
2180;14/02/2018 0:00;6;3;673670;43;8
2181;14/02/2018 0:00;4;1;1140156;46;7
2182;15/02/2018 0:00;5;3;1031058;10;8
2183;15/02/2018 0:00;2;3;262185;45;2
2184;15/02/2018 0:00;4;3;839522;44;5
2185;15/02/2018 0:00;2;2;770968;42;10
2186;17/02/2018 0:00;1;4;1815336;39;7
2187;17/02/2018 0:00;5;3;342078;18;10
2188;17/02/2018 0:00;3;2;1660120;17;4
2189;17/02/2018 0:00;2;2;1647409;8;8
2190;17/02/2018 0:00;6;3;1912638;27;4
2191;17/02/2018 0:00;4;3;544896;45;1
2192;18/02/2018 0:00;4;1;1307250;15;8
2193;18/02/2018 0:00;1;4;2470000;15;1
2194;18/02/2018 0:00;2;3;1109262;5;7
2195;19/02/2018 0:00;4;1;850752;14;10
2196;19/02/2018 0:00;3;4;319616;43;3
2197;19/02/2018 0:00;3;1;800160;12;8
2198;19/02/2018 0:00;2;4;704770;42;4
2199;19/02/2018 0:00;5;3;982563;12;6
2200;20/02/2018 0:00;4;2;1586032;23;8
2201;21/02/2018 0:00;5;4;1598283;37;4
2202;21/02/2018 0:00;1;4;764505;16;2
2203;21/02/2018 0:00;7;3;443976;8;6
2204;24/02/2018 0:00;5;3;788697;4;3
2205;24/02/2018 0:00;5;1;685082;12;3
2206;25/02/2018 0:00;4;2;1002122;9;1
2207;25/02/2018 0:00;4;4;2577332;21;2
2208;25/02/2018 0:00;5;3;888900;46;9
2209;26/02/2018 0:00;3;3;1761200;23;5
2210;26/02/2018 0:00;2;1;1706400;18;5
2211;26/02/2018 0:00;2;1;1095146;12;3
2212;26/02/2018 0:00;2;4;1351196;26;2
2213;27/02/2018 0:00;4;2;493924;26;10
2214;27/02/2018 0:00;5;2;1882440;40;10
2215;27/02/2018 0:00;4;1;659316;15;2
2216;28/02/2018 0:00;7;2;657500;42;2
2217;28/02/2018 0:00;2;3;703950;45;10
2218;28/02/2018 0:00;4;4;1918728;6;10
2219;28/02/2018 0:00;3;1;697746;40;10
